gene	21373_7_39	21373_7_68	21373_7_72	21373_7_104	21373_7_127	21373_7_141	21373_7_156	21373_7_179	21373_7_206	21373_7_229	21373_7_242	21373_7_260	21373_7_283	21373_7_292	21373_7_298	21373_7_306	21373_7_321	21373_7_329	21373_7_348	21373_7_371
ENSMMUG00000012957	14.01	0	33.01	100.01	15.01	0	60.01	37.01	0	0	26.01	0	0	0	45.01	143.01	178.01	0	0	0
ENSMMUG00000004289	51.01	0	5.01	0	0	149.02	72.01	0	25.01	45.3314	0	0	0	0	74.01	63.01	0	0	29.01	1.01
ENSMMUG00000030085	0	0	15.01	25.01	0	0	42.01	0	0	26.01	0	0	0	0	0	50.01	1.01	96.01	0	38.01
ENSMMUG00000000336	21.02	0	0	0	0	0	28.01	0	0	0	10.01	0	0	0	6.01	0	0	0	4.01	42.01
ENSMMUG00000013394	0	0	0	0	0	0	0	12.01	0	45.01	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000004774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01	0
ENSMMUG00000003120	70.02	45.02	19.02	134.01	67.02	322.01	135.02	49.01	127.02	112.03	182.03	57.02	0	103.01	176.02	68.01	36.01	62.01	19.02	139.03
ENSMMUG00000000526	0	0	0	0	0	0	0	0	40.01	0	22.01	28.01	0	0	158.01	0	0	0	0	0
ENSMMUG00000021205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000017460	27.0131	19.1105	19.3754	112.238	11.4995	121.02	120.357	54.0656	88.8603	138.061	3.09165	27.02	62.7447	49.1167	50.7558	238.02	78.6471	0	14.4934	49.02
ENSMMUG00000018110	14.01	0	6.01	5.01	49.01	0	77.01	6.01	45.01	0	19.01	24.01	1.01	66.01	60.01	1.01	30.01	0	2.01	75.01
ENSMMUG00000008526	46.01	31.01	62.01	54.01	32.01	172.161	31.01	217.01	54.01	113.01	16.01	3.01	108.01	155.01	94.01	66.01	129.01	0	0	34.01
ENSMMUG00000007949	2.44795	0	0	0	0	2.37927	0	3.57024	0	0	0	0	0	0	1.14238	2.30795	1.14674	3.60869	0	0
ENSMMUG00000008320	2.01	4.14855	1.01	4.01	14.4981	0	9.01	54.02	5.75202	0	0	4.01	10.01	9.01	1.01	5.01	0	4.01	7.06134	1.01
ENSMMUG00000010034	0	0	0	17.01	29.01	0	0	0	0	0	0	14.01	0	128.602	1.01	8.47592	0	0	4.02383	221.963
ENSMMUG00000022319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.01	24.01	0
ENSMMUG00000021429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.02	0
ENSMMUG00000011086	59.01	0	0	32.01	0	0	10.01	130.01	38.01	37.01	0	10.01	95.01	21.01	120.01	0	59.01	72.01	17.01	75.2542
ENSMMUG00000008593	5.01	0	0	0	50.01	44.01	7.01	0	33.01	0	0	29.01	0	2.01	15.01	27.01	74.01	0	8.01	1.01
ENSMMUG00000009054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016585	29.01	0	8.01	0	4.01	9.01	35.01	0	13.2137	0	0	1.01	26.01	0	0	14.01	8.01	0	1.01	0
ENSMMUG00000023345	0	17.01	0	71.01	0	0	0	0	0	0	0	0	0	0	0	0	1.01	36.01	0	0
ENSMMUG00000007883	2.09993	6.3523	1.02143	17.5057	5.512	14.6061	4.30058	10.4526	12.9087	8.33967	6.55786	4.23232	21.8068	1.03093	15.8665	22.6402	11.6232	9.36347	15.4676	11.8968
ENSMMUG00000012690	0	0	1.01	2.01	65.02	0	0	39.02	0	0	34.01	0	92.02	0	19.01	90.01	8.01	277.277	0	32.01
ENSMMUG00000010655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000546	2.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000023316	2875.72	1208.01	1295.01	5401.72	2767.96	4873.79	3122.69	4367.53	1746.91	3317.77	1464.82	1493.83	3671.66	3818.9	1887.01	4777.48	4032.71	2270.84	3406.51	2763.09
ENSMMUG00000001924	454.506	184.02	198.02	1282.1	541.02	1382.05	940.492	576.02	414.02	701.02	369.02	469.02	827.02	502.02	654.295	405.02	928.431	659.02	272.02	1152.65
ENSMMUG00000032276	3.01	4.01	2.01	1.01	0	6.01	2.01	2.01	3.01	7.01	0	4.01	0	6.01	0	0	3.01	0	1.01	2.01
ENSMMUG00000029611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.63775	0	0	0
ENSMMUG00000017701	0	0	0	0	0	49.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000022303	0	0	2.01	28.01	0	0	0	0	0	0	0	9.01	1.01	0	0	0	23.01	0	0	37.01
ENSMMUG00000006347	0	0	0	0	0	0	16.01	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000015999	17.01	54.01	62.01	182.01	18.01	0	31.01	137.01	56.01	117.01	16.01	110.01	120.01	0	59.01	0	172.01	128.01	63.01	65.01
ENSMMUG00000007050	0	0	0	0	0	0	0	0	0	0	0	1.04235	1.03207	0	0	0	0	0	0	0
ENSMMUG00000008820	100.01	85.01	46.01	203.01	131.01	250.772	156.01	103.01	104.01	77.01	37.01	58.01	166.01	64.01	132.01	208.637	141.01	172.01	70.01	164.01
ENSMMUG00000000709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000020894	230.559	198.506	102.447	343.708	349.708	470.228	206.325	407.1	425.848	367.568	160.105	226.175	614.314	304.368	406.106	388.421	232.648	747.703	216.197	279.514
ENSMMUG00000029637	1.03743	0	0	1.33713	0	0	1.24476	2.36361	0	0	1.24507	0	16.8804	0	3.34578	2.61745	0	0	2.5809	2.55078
ENSMMUG00000008128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.02	0	0	0	0	0
ENSMMUG00000022824	61.01	0	1.01	0	0	151.01	2.01	40.01	108.01	0	4.01	5.01	0	0	17.01	5.01	0	47.01	20.01	30.01
ENSMMUG00000003783	0	14.01	13.01	0	0	0	2.01	65.01	0	0	0	17.01	57.01	0	37.01	0	9.01	0	0	47.01
ENSMMUG00000017082	0	0	20.02	2.01	101.03	8.01	7.01	77.01	19.01	56.01	0	0	0	2.01	0	52.01	59.01	0	2.01	4.01
ENSMMUG00000009349	112.02	2.01	19.01	85.01	45.01	0	97.02	11.01	163.02	1.01	65.02	33.01	32.01	0	87.02	3.01	22.01	23.01	15.02	0
ENSMMUG00000011343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000002134	18.01	3.01	1.01	44.01	0	0	14.01	0	27.01	67.01	11.01	3.01	54.01	0	0	38.01	2.01	122.01	2.01	103.01
ENSMMUG00000016298	5.4165	2.13562	10.01	14.8773	9.60932	24.6652	7.52528	2.04645	4.46073	15.75	8.27597	5.42564	10.7879	12.7035	11.69	8.69529	17.181	7.66705	2.1173	6.41072
ENSMMUG00000002068	64.01	37.01	11.01	43.01	48.01	42.01	0	28.01	25.01	60.01	9.01	24.01	54.01	42.01	140.01	80.01	0	80.01	0	70.01
ENSMMUG00000003703	42.01	19.01	11.01	49.01	33.01	0	20.01	42.01	0	58.01	28.01	46.9979	0	17.01	22.01	72.01	153.01	0	25.01	21.01
ENSMMUG00000009961	4.01	31.01	15.01	35.0439	0	0	45.01	1.01	15.01	38.3761	18.01	11.01	18.01	24.01	1.01	46.0221	55.01	0	14.01	0
ENSMMUG00000023361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000022568	46.01	12.01	0	0	131.01	103.01	53.01	0	43.01	0	44.01	0	204.01	67.01	77.01	0	69.01	0	2.01	0
ENSMMUG00000031609	3.90285	1.11468	0	7.55639	5.51608	5.39275	1.05683	0	2.6071	2.17122	0	3.60039	3.13585	2.11611	5.88153	4.09212	2.26049	14.0859	0	0
ENSMMUG00000002003	23.01	0	0	1.01968	0	2.57299	0	1.01032	0	0	3.01	0	1.08298	0	1.01	3.85097	48.01	2.41364	0	1.19246
ENSMMUG00000009020	0	14.01	0	6.01	10.01	0	51.01	0	45.01	42.01	0	25.01	0	15.01	38.01	0	0	12.01	0	35.01
ENSMMUG00000023524	0	0	3.01	0	6.01	0	0	0	0	0	0	0	0	77.01	38.01	0	0	0	18.01	18.01
ENSMMUG00000016511	38.01	11.01	1.01	0	106.01	45.01	53.01	0	71.01	0	22.01	0	0	0	96.01	9.01	21.01	136.01	5.01	6.01737
ENSMMUG00000021913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000019464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000029192	0	17.489	0	0	0	0	0	0	5.08804	0	0	0	0	16.0604	0	0	0	0	3.71799	0
ENSMMUG00000017416	111.02	38.01	7.01	3.01	0	0	82.03	33.01	0	18.01	0	116.02	34.01	97.0301	210.03	288.02	0	65.01	29.01	122.02
ENSMMUG00000008985	50.1208	6.01	29.1982	79.7822	53.5279	0	52.017	75.01	1.01074	94.1827	2.03074	0	63.2276	0	25.1323	11.048	72.0542	0	26.01	14.8881
ENSMMUG00000029949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000004685	0	0	0	45.01	0	0	0	32.01	24.01	0	0	0	0	0	8.01	0	0	0	29.01	12.01
ENSMMUG00000020300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012945	340.912	248.611	171.02	317.02	178.01	324.578	213.237	602.625	236.01	367.676	174.01	357.01	169.01	546.01	413.689	591.296	362.01	381.459	167.01	429.01
ENSMMUG00000015305	0	11.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000014446	0	1.02678	0	1.01718	2.22455	0	7.81132	0	9.76353	5.68968	0	0	3.11477	0	1.02112	4.31909	7.41071	11.6265	0	0
ENSMMUG00000002515	0	0	0	0	16.02	0	0	3.01	11.01	0	0	0	0	0	14.02	0	0	0	5.01	0
ENSMMUG00000000476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016761	215.02	56.02	74.02	401.02	469.02	169.02	312.678	76.02	177.02	223.181	24.02	93.02	15.02	535.02	155.02	235.02	73.02	198.02	17.02	339.02
ENSMMUG00000018029	523.972	356.334	67.0299	431.03	378.03	517.03	720.47	641.029	434.031	1394.27	281.03	433.319	947.02	710.03	570.479	293.166	543.03	608.03	354.372	483.03
ENSMMUG00000004574	224.01	37.01	33.01	265.01	265.01	243.01	422.01	13.01	288.01	640.01	82.01	46.01	491.01	274.01	31.01	274.01	217.01	240.01	93.01	750.01
ENSMMUG00000012840	7.01	1.01	0	1.01	0	0	0	3.01	4.01	1.01	0	1.01	2.01	1.01	0	0	0	0	0	1.01
ENSMMUG00000022383	1.01	0	1.0107	0	0	3.44729	0	36.105	40.4638	0	4.40399	1.01	0	43.0826	1.01293	0	1.04153	0	0	0
ENSMMUG00000008303	49.01	23.01	37.01	64.01	97.01	95.01	50.01	14.01	37.01	187.01	29.01	0	0	30.01	46.01	53.01	143.741	0	35.01	250.01
ENSMMUG00000021653	242.146	51.1794	59.01	420.577	223.357	288.017	175.01	193.834	265.022	87.01	0	178.01	349.01	228.017	242.994	291.04	188.051	1.01	107.996	411.054
ENSMMUG00000000737	50.01	0	0	79.01	146.01	0	94.01	303.01	101.01	59.01	242.01	75.01	0	0	83.01	0	0	0	0	147.01
ENSMMUG00000002338	20.01	0	13.02	10.02	32.01	162.02	158.02	76.02	55.02	6.01	58.02	7.01	122.042	88.02	93.02	41.0382	168.02	94.01	54.02	61.02
ENSMMUG00000021345	31.02	4.07546	1.01	1.01	2.01	3.01	2.01	179.031	0	7.02	155.219	61.0301	49.02	0	137.02	0	54.035	9.01	55.01	70.02
ENSMMUG00000004808	0	0	0	0	0	0	0	0	16.01	0	0	0	0	0	0	0	0	0	2.01	0
ENSMMUG00000010545	189.01	364.008	77.01	158.01	85.01	453.932	270.209	609.01	691.953	503.426	106.01	710.779	774.893	349.01	348.01	540.691	676.01	613.478	50.01	255.01
ENSMMUG00000002876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016238	268.01	114.01	63.01	528.457	555.01	172.01	406.02	445.908	348.01	386.02	133.01	328.01	296.144	723.354	531.02	178.02	944.01	1102.78	53.01	1139.02
ENSMMUG00000002624	40.01	0	0	157.201	103.01	72.01	85.0682	0	21.01	54.87	27.01	9.01	93.01	208.766	10.01	179.046	74.01	0	59.02	104.01
ENSMMUG00000013763	29.01	0	7.01	25.02	3.02	0	0	0	0	0	0	5.01	0	0	26.02	15.01	122.02	115.01	2.01	0
ENSMMUG00000002961	2.01	0	5.01	0	0	0	39.023	55.01	0	70.01	20.01	0	0	0	66.1058	0	0	1.01	50.02	4.01
ENSMMUG00000004954	41.01	39.02	64.01	94.01	113.01	141.01	136.02	8.01	106.01	102.01	19.01	129.01	233.638	408.747	86.0832	132.02	205.01	108.072	2.01	13.01
ENSMMUG00000009536	62.01	0	1.01	49.01	0	212.01	0	0	82.01	48.01	5.01	10.01	66.01	161.01	67.01	51.01	75.01	144.01	32.01	72.01
ENSMMUG00000012672	0	70.01	4.01	2.01	87.02	40.01	0	3.01	0	0	0	40.02	64.01	0	0	49.01	17.0607	0	35.02	62.01
ENSMMUG00000001351	107.72	166.01	31.01	348.534	245.01	106.01	130.01	444.345	239.434	141.921	55.01	167.407	322.01	263.425	132.01	368.33	119.01	425.01	113.01	151.01
ENSMMUG00000000793	39.02	1.01	11.02	10.02	52.02	125.02	44.02	82.02	0	20.01	12.02	0	0	3.01	7.02	43.02	21.02	0	0	0
ENSMMUG00000022695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000007570	235.01	30.01	113.01	73.01	25.01	310.01	101.01	272.01	173.02	269.13	79.01	64.01	162.01	167.01	114.01	47.01	244.01	165.01	61.01	227.01
ENSMMUG00000032246	23.3077	0	0	0	0	0	59.01	46.01	0	0	34.01	32.01	0	0	0	0	0	0	14.01	0
ENSMMUG00000031439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.01	0	0
ENSMMUG00000014639	0	0	0	0	0	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0
ENSMMUG00000003683	0	69.03	0	77.03	0	116.04	59.03	0	0	0	0	0	0	0	0	0	0	0	0	99.02
ENSMMUG00000015039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.01	0	0	0
ENSMMUG00000002354	20.01	0	0	0	0	0	0	0	0	31.0214	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016399	13.01	0	0	36.01	0	0	2.01	0	0	0	0	0	0	0	58.01	0	34.01	0	0	0
ENSMMUG00000013749	0	0	0	0	0	0	0	0	0	0	0	27.02	0	0	0	0	0	0	0	0
ENSMMUG00000009500	0	4.01	0	0	0	0	29.01	0	9.01	7.01	14.01	0	27.01	9.01	27.01	0	53.01	150.01	0	0
ENSMMUG00000029265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000007305	1.01	10.223	0	46.1834	0	0	92.01	14.0154	34.02	0	12.01	21.01	0	0	23.01	0	21.023	6.01	9.01	0
ENSMMUG00000011202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000023580	2.28263	0	0	2.01096	2.03938	9.21649	7.19658	6.09503	10.6389	3.24182	1.29226	4.05811	5.13891	4.20163	0	3.13649	2.07495	2.04076	4.13835	16.3799
ENSMMUG00000012341	0	0	11.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.01	0	0
ENSMMUG00000016689	0	0	0	6.01	0	0	2.01	7.01	3.01	0	0	0	20.01	0	0	37.01	1.01	0	0	43.01
ENSMMUG00000017222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000006928	80.02	73.03	52.01	199.02	251.02	136.02	62.01	61.03	336.02	181.02	40.02	243.02	216.02	127.065	75.02	75.0384	128.089	235.01	122.02	97.1261
ENSMMUG00000015328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000015268	0	31.01	5.01	0	0	0	0	0	21.01	38.01	19.01	7.01	53.01	0	0	0	0	7.01	2.01	43.01
ENSMMUG00000022919	0	31.01	0	47.01	0	0	0	0	0	0	1.01	0	0	67.02	0	0	1.01	0	0	0
ENSMMUG00000022120	0	0	0	0	0	0	0	50.01	0	0	0	0	0	0	0	0	32.01	0	5.01	0
ENSMMUG00000016685	3.18904	0	1.10137	0	1.05089	0	0	1.04635	0	0	0	0	0	0	2.10119	1.04545	5.34515	0	0	0
ENSMMUG00000002352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.01	0	0	0
ENSMMUG00000015508	28.01	0	0	0	23.01	0	0	0	0	0	0	0	0	0	0	0	63.01	0	0	43.0598
ENSMMUG00000014536	0	0	0	0	0	0	7.01	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000031313	12.517	12.283	2.01	25.6371	15.4746	9.01	16.4278	20.9231	11.2769	1.95038	8.45472	2.04773	15.3894	16.9515	0	30.0024	26.4024	9.15055	33.9235	4.53129
ENSMMUG00000020156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000006282	0	25.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.01	0
ENSMMUG00000031301	0	1.11479	7.37699	11.8285	7.80773	7.79575	2.80232	1.57037	3.63815	0	0	0	2.72356	0	1.97999	4.34729	2.01526	7.89389	7.06005	1.87506
ENSMMUG00000032058	17.2058	0	5.01	50.6359	22.0057	36.3378	29.3944	21.5918	16.5765	9.71669	0	3.90515	60.6467	13.6832	5.26738	0	33.0712	0	5.01	9.01
ENSMMUG00000009081	185.01	67.0782	125.01	103.125	221.01	224.02	257.01	245.01	162.173	61.01	77.01	109.01	224.104	208.01	153.129	112.062	280.081	499.01	82.8372	157.01
ENSMMUG00000017174	36.8081	20.8233	15.5038	5.25884	34.2855	171.188	111.609	30.171	14.1405	46.7304	1.03139	4.12226	14.3861	20.0065	43.7948	98.7432	70.9881	94.6272	7.44843	12.5706
ENSMMUG00000031276	10.01	0	0	0	0	0	0	0	0	0	13.01	0	0	0	0	0	0	0	0	0
ENSMMUG00000006026	42.02	24.02	18.01	49.02	26.01	189.02	165.02	103.412	60.02	1.01	4.01	3.01	66.0224	8.01	26.01	32.0124	126.019	185.01	21.1219	6.01
ENSMMUG00000005032	0	0	22.01	0	0	0	20.01	47.01	45.01	44.01	14.02	14.01	0	53.01	30.02	29.0262	0	44.01	0	7.02
ENSMMUG00000028751	0	30.01	0	0	11.01	0	24.01	0	0	0	37.01	0	0	0	0	0	0	0	0	0
ENSMMUG00000003174	0	0	0	0	0	0	0	0	0	0	0	50.01	0	0	0	0	0	0	0	0
ENSMMUG00000014031	1.07267	6.54076	0	0	2.16188	0	0	0	1.21793	0	1.11334	0	0	3.43861	0	3.54709	3.22398	0	3.26105	1.1177
ENSMMUG00000012227	9.02	35.01	12.02	1.01	29.01	37.01	32.02	37.01	3.01	82.02	34.02	60.02	87.02	73.01	0	75.02	0	0	49.02	1.01
ENSMMUG00000022376	564.01	1.01	90.01	531.01	79.01	717.01	425.01	962.01	52.01	552.01	207.01	0	0	431.01	650.01	749.007	748.01	56.01	12.01	162.01
ENSMMUG00000014611	104.02	0	9.01	22.01	45.02	0	127.01	103.01	0	50.02	0	0	0	115.02	34.02	244.096	36.02	0	0	0
ENSMMUG00000021963	54.01	99.02	28.01	60.01	21.01	41.0204	89.01	35.02	131.01	82.03	0	10.01	58.01	54.01	67.01	57.01	69.01	65.01	66.03	123.03
ENSMMUG00000007665	69.01	20.02	15.01	0	14.02	21.927	2.03538	64.6774	24.055	0	0	10.02	21.2542	2.02784	12.309	3.01	29.01	1.01	6.01	15.01
ENSMMUG00000001342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000013577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.01	0
ENSMMUG00000010115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000018366	0	0	4.01	0	0	0	0	0	0	0	0	0	0	0	0	24.01	0	0	0	0
ENSMMUG00000015738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.01	0	0	0
ENSMMUG00000017916	0	0	0	0	0	1.01	0	0	0	0	0	4.01	0	0	0	0	0	0	6.01	0
ENSMMUG00000017553	0	0	0	0	0	0	0	0	0	0	0	0	2.01	0	0	9.01	12.01	0	0	0
ENSMMUG00000011672	5.01	1.01	6.82656	12.01	3.06653	24.1831	2.01	5.38551	4.01	5.14805	1.01	1.02798	1.01	2.01	4.01	4.01	5.01	6.01	15.2543	4.01
ENSMMUG00000013432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01	0	0
ENSMMUG00000014501	15.661	0	0	0	70.7792	0	13.02	0	4.01	0	0	3.01	22.02	4.90975	22.03	0	0	1.01	3.01	0
ENSMMUG00000003061	186.806	426.01	156.01	2.01	124.01	0	268.01	295.01	7.01174	304.01	23.01	359.216	34.0297	9.01	36.01	255.01	241.01	221.01	54.01	4.01
ENSMMUG00000018725	0	0	0	0	0	43.02	4.01	34.01	0	0	0	0	0	23.01	29.01	50.01	0	0	0	0
ENSMMUG00000003878	14.01	99.9347	35.01	0	0	0	1.01	89.0573	66.01	122.01	0	41.01	146.01	0	136.01	0	15.01	16.01	7.01	5.01
ENSMMUG00000023300	0	2.01	0	6.01	0	0	0	0	0	4.01	15.01	0	0	52.01	0	0	0	0	21.1487	0
ENSMMUG00000011686	0	0	0	0	0	0	0	0	0	0	21.1472	0	0	0	2.01559	0	0	0	0	0
ENSMMUG00000012457	0	0	0	10.01	0	0	0	26.2168	0	152.01	0	14.01	0	126.01	38.3195	27.01	45.01	0	6.01	26.01
ENSMMUG00000014411	0	0	0	0	0	0	0	0	0	0	0	5.01	0	0	0	0	5.01	0	3.01	0
ENSMMUG00000003611	100.01	0	41.01	0	2.01	0	7.01	0	0	0	0	14.01	0	0	52.01	0	66.01	0	5.01	16.01
ENSMMUG00000018312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000019423	38.01	30.01	0	0	0	0	0	0	10.01	0	22.01	0	0	0	0	0	0	0	0	0
ENSMMUG00000002265	23.01	68.0916	42.01	14.01	22.01	92.01	36.01	2.01	10.01	10.01	25.01	49.02	10.01	69.01	23.01	29.01	149.019	79.01	32.01	109.01
ENSMMUG00000029502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016164	164.01	352.01	0	179.29	0	0	155.01	270.01	261.01	424.01	135.01	199.01	245.01	100.01	170.01	197.01	343.3	63.01	74.01	45.01
ENSMMUG00000031692	1.08472	0	0	0	0	0	7.8587	8.01	3.02305	0	0	0	3.01	0	0	0	0	0	0	7.24313
ENSMMUG00000031562	0	0	7.01	0	0	0	32.01	9.01	36.2248	0	0	0	0	0	23.01	0	0	0	24.01	0
ENSMMUG00000011510	0	0	0	27.01	0	0	0	0	0	0	0	0	48.01	0	0	0	0	0	0	0
ENSMMUG00000009970	8.01	0	11.01	52.01	0	0	0	7.01	0	87.01	0	2.01	1.01	3.01	17.01	0	0	0	0	0
ENSMMUG00000014335	0	0	0	0	56.01	0	0	0	0	0	17.01	0	0	0	0	9.01	0	0	0	4.01
ENSMMUG00000007318	0	10.0108	0	0	0	135.01	0	45.01	53.01	79.01	0	22.01	73.01	138.01	63.01	0	0	0	0	0
ENSMMUG00000029880	0	1.07985	0	2.19248	1.08133	0	0	3.3393	0	0	0	0	0	0	3.29397	1.07301	1.06916	0	0	0
ENSMMUG00000017677	0	0	3.01	0	0	0	0	0	0	5.16958	0	8.01	0	0	0	0	0	0	0	0
ENSMMUG00000020361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000013806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000003941	0	0	0	0	53.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000030013	2.48566	0	5.40071	2.42966	3.99974	5.24442	8.26124	1.05171	2.62683	2.63677	6.75143	2.13954	4.77767	5.84364	2.58513	4.92063	12.1393	0	12.3344	1.32989
ENSMMUG00000016220	5.02	0	0	0	0	0	0	25.01	0	67.01	1.01	18.03	0	0	58.02	62.01	66.01	0	17.02	0
ENSMMUG00000030234	0	0	0	4.41617	0	0	1.24037	4.28468	0	0	0	0	0	4.88604	4.08074	0	2.51425	0	0	0
ENSMMUG00000004553	0	132.684	0	38.03	0	0	16.03	0	1.01	4.08174	38.03	28.01	0	78.02	0	13.01	50.03	0	0	57.01
ENSMMUG00000005782	0	0	0	0	42.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000005145	14.01	37.01	17.01	4.01	2.01	23.01	14.01	3.01	0	0	22.01	0	1.01	6.01	122.029	99.0304	46.01	0	11.01	53.01
ENSMMUG00000007319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000276	0	0	0	0	0	0	26.01	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000009030	20.01	0	11.01	49.7849	60.01	0	61.01	100.058	1.01	0	18.01	0	110.01	45.01	70.01	30.01	99.9124	0	44.01	142.01
ENSMMUG00000006914	330.01	43.01	59.01	40.01	280.01	84.01	197.01	168.01	244.01	195.01	0	70.01	187.01	143.651	427.01	105.01	57.01	0	0	512.01
ENSMMUG00000021878	30.01	0	7.01	12.01	83.01	0	79.01	28.01	0	0	17.01	0	0	0	0	28.01	0	0	2.01	0
ENSMMUG00000004170	0	0	0	15.5687	0	0	0	0	0	0	0	7.44893	0	0	0	0	0	0	0	0
ENSMMUG00000014946	58.01	0	0	45.02	99.02	94.01	20.01	239.02	35.01	25.01	0	7.01	0	28.01	0	0	0	0	40.01	43.01
ENSMMUG00000014167	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000376	0	0	0	0	0	25.01	24.02	1.01	0	0	12.02	0	0	0	0	0	0	0	15.01	25.02
ENSMMUG00000015891	188.01	4.01	18.01	235.01	244.01	0	65.01	209.01	0	137.212	63.01	25.01	10.01	253.01	98.01	113.01	0	111.01	35.01	29.01
ENSMMUG00000032479	0	0	0	0	0	0	0	2.07304	0	0	0	0	0	1.0323	0	1.03466	0	0	1.03265	1.03911
ENSMMUG00000014012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000013685	0	0	0	0	0	0	0	0	12.01	0	0	0	0	0	0	0	0	0	6.01	67.01
ENSMMUG00000016116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000180	1.42668	14.254	3.033	8.14593	15.8476	8.07116	16.7534	4.43436	37.7551	21.8949	3.79677	8.59183	16.3979	23.2268	12.0281	33.5176	5.39877	25.5494	11.3657	22.1066
